9.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110075	0.0003145	0	0	0	0.0009435
9.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0	0	0	0	0.0009435
9.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.000629	0.00047175	0	0	0
9.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267325	0.0003145	0.0009435	0	0	0
9.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001258	0.000629	0.0009435	0	0	0
9.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0.0009435	0.00047175	0	0	0
9.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.0003145	0	0	0	0.0009435
9.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.000629	0	0	0	0.0009435
9.00011	0	0	0	0	0	0.000589687	0	0	0	0	0	0	0	0	0	0	0.001887	0.0003145	0	0	0	0
9.00012	0	0	0	0	0	0.0009435	0	0	0	0	0	0	0	0	0	0	0.00110075	0.000629	0.00047175	0	0	0
9.00013	0	0	0	0	0	0.0009435	0	0	0	0	0	0	0	0	0	0	0.00172975	0.0009435	0.00047175	0	0	0
9.00014	0	0	0	0	0	0.0009435	0	0	0	0	0	0	0	0	0	0	0.001887	0.0009435	0	0	0	0
9.00015	0	0	0	0	0	0.00153319	0	0.000353812	0	0	0	0	0	0	0	0	0.001887	0.0009435	0	0	0	0.001887
9.00017	0	0	0	0	0	0.001887	0	0.0009435	0	0	0	0	0	0	0	0	0.00267325	0.0009435	0	0	0	0
9.00018	0	0	0	0	0	0.001887	0	0.0009435	0	0	0	0	0	0	0	0	0.00204425	0.0003145	0.00047175	0	0	0
9.00019	0	0	0	0	0	0.001887	0	0.0009435	0	0	0	0	0	0	0	0	0.00267325	0	0.00047175	0	0	0
9.0002	0	0	0	0	0	0.001887	0.00047175	0.0009435	0	0	0	0	0	0	0	0	0.00204425	0.000629	0	0	0	0.0009435
9.00021	0	0	0	0	0	0.00224081	0.0009435	0.00106144	0	0	0	0	0	0	0	0	0.00267325	0.0009435	0.00047175	0	0	0.0009435
9.00023	0	0	0.00047175	0	0	0.0028305	0.0009435	0.00176906	0	0	0	0	0	0	0	0	0.001258	0.0009435	0.0009435	0	0	0.001887
9.00024	0	0.000353812	0.000707625	0	0	0.0028305	0.00165112	0.00247669	0	0	0	0	0	0	0	0	0.002516	0.0015725	0.00047175	0	0	0
9.00025	0.00047175	0.0009435	1.0842e-019	0	0	0.00342019	0.001887	0.0028305	0	0	0	0	0	0	0	0	0.001258	0.000629	0	0	0	0
9.00026	0.001887	0.0009435	0.000707625	0.000589687	0.00047175	0.003774	0.001887	0.00294844	0	0	0	0	0	0	0	0	0.00172975	0	0.00047175	0	0	0
9.00027	0.001887	0.000353812	0.00141525	0.0009435	0.0009435	0.00389194	0.001887	0.00365606	0	0	0	0	0	0	0	0	0.001887	0.000629	0.00047175	0	0	0.001887
9.00029	0.00235875	0.000353812	0.001887	0.00106144	0.0009435	0.00459956	0.001887	0.00318431	0	0	0	0	0	0	0	0	0.001887	0.0009435	0.00047175	0	0	0.0009435
9.0003	0.00235875	0.0009435	0.001887	0.00176906	0.0009435	0.0047175	0.001887	0.00318431	0	0	0	0	0	0	0	0	0.00267325	0.0009435	0.0009435	0	0	0
9.00031	0.0009435	0.0009435	0.001887	0.000707625	0.00047175	0.00436369	0.001887	0.003774	0	0	0	0	0	0	0	0	0.00204425	0.0003145	0.00047175	0	0	0
9.00032	0.0009435	0.0009435	0.00141525	0.000353812	0.000235875	0.00365606	0.001887	0.003774	0	0	0	0	0	0	0	0	0.00110075	0	0	0	0	0.0009435
9.00033	0.00047175	0.0009435	0.0009435	0.000825562	0.0009435	0.00294844	0.00259462	0.00318431	0	0	0	0	0	0	0	0	0.002516	0	0	0	0	0
9.00035	0.000235875	0.000825562	0.0009435	0.000117937	0.000235875	0.0028305	0.00235875	0.00247669	0	0	0	0	0	0	0	0	0.00204425	0	0	0	0	0
9.00036	0.0009435	0.000117937	0.000235875	0	0	0.0028305	0.00165112	0.00176906	0	0	0	0	0	0	0	0	0.00267325	0	0	0	0	0
9.00037	0.000235875	0	0	0	0	0.00259462	0.0009435	0.00106144	0	0	0	0	0	0	0	0	0.00204425	0.000629	0.00047175	0	0	0.0009435
9.00038	0	0	0	0	0	0.00117937	0.000235875	0.000353812	0	0	0	0	0	0	0	0	0.00110075	0.0009435	0.00047175	0	0	0
